eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
MXE,11:71780888:71780957:-@11:71779125:71779277:-@11:71761708:71761879:-@11:71746948:71747021:-,0.92,0.912,0.924,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779125:71779277:-@11:71773635:71773732:-@11:71746948:71747021:-,0.922,0.89,0.908,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779125:71779277:-@11:71773635:71773732:-@11:71746948:71747021:-,0.922,0.89,0.908,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71760465:71760585:-@11:71746948:71747021:-,0.584,0.664,0.788,higher,same,NUMA1
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71760465:71760585:-@11:71746948:71747021:-,0.584,0.664,0.788,higher,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71761708:71761879:-@11:71746948:71747021:-,0.948,0.936,0.952,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71761708:71761879:-@11:71746948:71747021:-,0.948,0.936,0.952,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71773635:71773732:-@11:71746948:71747021:-,0.952,0.918,0.93,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779151:71779277:-@11:71773635:71773732:-@11:71746948:71747021:-,0.952,0.918,0.93,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71760465:71760585:-@11:71746948:71747021:-,0.298,0.314,0.622,higher,same,NUMA1
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71760465:71760585:-@11:71746948:71747021:-,0.298,0.314,0.622,higher,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71761708:71761879:-@11:71746948:71747021:-,0.844,0.738,0.834,same,lower,NUMA1
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71761708:71761879:-@11:71746948:71747021:-,0.844,0.738,0.834,same,lower,RNU6-292P
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71773635:71773732:-@11:71746948:71747021:-,0.844,0.772,0.824,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71773635:71773732:-@11:71746948:71747021:-,0.844,0.772,0.824,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71779125:71779277:-@11:71746948:71747021:-,0.312,0.238,0.322,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71779125:71779277:-@11:71746948:71747021:-,0.312,0.238,0.322,same,same,RNU6-292P
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71779151:71779277:-@11:71746948:71747021:-,0.228,0.182,0.26,same,same,NUMA1
MXE,11:71780888:71780957:-@11:71779542:71779663:-@11:71779151:71779277:-@11:71746948:71747021:-,0.228,0.182,0.26,same,same,RNU6-292P
MXE,11:721565:721691:+@11:721903:721991:+@11:722091:722165:+@11:722401:722549:+,0.466,0.414,0.354,lower,same,AP006621.9
MXE,11:721565:721691:+@11:721903:721991:+@11:722091:722165:+@11:722401:722549:+,0.466,0.414,0.354,lower,same,EPS8L2
MXE,11:72469575:72469678:-@11:72468812:72468929:-@11:72466746:72466798:-@11:72465774:72466187:-,0.62,0.614,0.526,same,same,ARAP1
MXE,11:72469575:72469678:-@11:72468812:72468929:-@11:72466746:72466798:-@11:72465774:72466187:-,0.62,0.614,0.526,same,same,STARD10
MXE,11:72975550:72975694:+@11:72983352:72983511:+@11:73006775:73006860:+@11:73007530:73008850:+,0.694,0.856,0.886,higher,higher,P2RY6
MXE,11:72975550:72975694:+@11:72983385:72983511:+@11:73006775:73006860:+@11:73007530:73008850:+,0.698,0.846,0.886,higher,higher,P2RY6
MXE,11:73431891:73431944:-@11:73429830:73429935:-@11:73429658:73429763:-@11:73427296:73427407:-,0.612,0.6,0.636,same,same,RAB6A
MXE,11:73516072:73516124:+@11:73519358:73519395:+@11:73536753:73536841:+@11:73555852:73556021:+,0.174,0.168,0.142,same,same,MRPL48
MXE,11:73516072:73516124:+@11:73519358:73519395:+@11:73536753:73536841:+@11:73555852:73556021:+,0.174,0.168,0.142,same,same,RN7SKP243
MXE,11:73519358:73519395:+@11:73528868:73528992:+@11:73534058:73534115:+@11:73536753:73536841:+,0.604,0.208,0.092,lower,lower,MRPL48
MXE,11:73519358:73519395:+@11:73536753:73536841:+@11:73555852:73556021:+@11:73574217:73574306:+,0.444,0.424,0.404,same,same,CCDC58P5
MXE,11:73519358:73519395:+@11:73536753:73536841:+@11:73555852:73556021:+@11:73574217:73574306:+,0.444,0.424,0.404,same,same,MRPL48
MXE,11:73519358:73519395:+@11:73536753:73536841:+@11:73555852:73556021:+@11:73574217:73574306:+,0.444,0.424,0.404,same,same,RN7SKP243
MXE,11:74617284:74617501:-@11:74563034:74563127:-@11:74562133:74562248:-@11:74559160:74559507:-,0.552,0.524,0.36,lower,same,RP11-147I3.1
MXE,11:74617284:74617501:-@11:74563034:74563127:-@11:74562133:74562248:-@11:74559160:74559507:-,0.552,0.524,0.36,lower,same,XRRA1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74562133:74562248:-@11:74559160:74559507:-,0.386,0.354,0.388,same,same,RP11-147I3.1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74562133:74562248:-@11:74559160:74559507:-,0.386,0.354,0.388,same,same,XRRA1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74563034:74563127:-@11:74559160:74559507:-,0.318,0.324,0.668,higher,same,RP11-147I3.1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74563034:74563127:-@11:74559160:74559507:-,0.318,0.324,0.668,higher,same,XRRA1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74570203:74570328:-@11:74563034:74563127:-,0.716,0.748,0.554,lower,same,RP11-147I3.1
MXE,11:74617284:74617501:-@11:74574026:74574066:-@11:74570203:74570328:-@11:74563034:74563127:-,0.716,0.748,0.554,lower,same,XRRA1
MXE,11:74618190:74618318:-@11:74617284:74617501:-@11:74563034:74563127:-@11:74562133:74562248:-,0.658,0.67,0.786,higher,same,RP11-147I3.1
MXE,11:74618190:74618318:-@11:74617284:74617501:-@11:74563034:74563127:-@11:74562133:74562248:-,0.658,0.67,0.786,higher,same,XRRA1
MXE,11:74659973:74660245:-@11:74656063:74656130:-@11:74651830:74651927:-@11:74647929:74648113:-,0.718,0.748,0.784,same,same,AP001992.1
MXE,11:74659973:74660245:-@11:74656063:74656130:-@11:74651830:74651927:-@11:74647929:74648113:-,0.718,0.748,0.784,same,same,XRRA1
MXE,11:75110563:75110621:+@11:75111738:75111868:+@11:75112684:75112777:+@11:75115064:75115251:+,0.692,0.686,0.686,same,same,RPS3
MXE,11:75110563:75110621:+@11:75111738:75111868:+@11:75112684:75112777:+@11:75115064:75115251:+,0.692,0.686,0.686,same,same,SNORD15A
MXE,11:75110563:75110621:+@11:75111738:75111868:+@11:75112684:75113490:+@11:75115064:75115251:+,0.796,0.792,0.79,same,same,RPS3
MXE,11:75110563:75110621:+@11:75111738:75111868:+@11:75112684:75113490:+@11:75115064:75115251:+,0.796,0.792,0.79,same,same,SNORD15A
MXE,11:75111736:75111821:+@11:75112684:75113490:+@11:75115193:75115251:+@11:75115716:75115912:+,0.11,0.122,0.13,same,same,RPS3
MXE,11:75111736:75111821:+@11:75112684:75113490:+@11:75115193:75115251:+@11:75115716:75115912:+,0.11,0.122,0.13,same,same,SNORD15B
MXE,11:75111738:75111868:+@11:75112684:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.202,0.214,0.222,same,same,RPS3
MXE,11:75111738:75111868:+@11:75112684:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.202,0.214,0.222,same,same,SNORD15B
MXE,11:75112684:75112777:+@11:75113348:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.16,0.162,0.172,same,same,RPS3
MXE,11:75112684:75112777:+@11:75113348:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.16,0.162,0.172,same,same,SNORD15B
MXE,11:75112684:75112777:+@11:75113396:75113423:+@11:75115064:75115251:+@11:75115716:75115912:+,0.398,0.406,0.416,same,same,RPS3
MXE,11:75112684:75112777:+@11:75113396:75113423:+@11:75115064:75115251:+@11:75115716:75115912:+,0.398,0.406,0.416,same,same,SNORD15B
MXE,11:75112684:75112777:+@11:75113396:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.45,0.462,0.478,same,same,RPS3
MXE,11:75112684:75112777:+@11:75113396:75113490:+@11:75115064:75115251:+@11:75115716:75115912:+,0.45,0.462,0.478,same,same,SNORD15B
MXE,11:76571987:76572123:+@11:76637601:76637711:+@11:76670023:76670075:+@11:76687333:76687385:+,0.722,0.704,0.766,same,same,ACER3
MXE,11:76571987:76572123:+@11:76637601:76637711:+@11:76670023:76670075:+@11:76687333:76687385:+,0.722,0.704,0.766,same,same,AP002498.1
MXE,11:76571987:76572123:+@11:76637601:76637711:+@11:76670023:76670075:+@11:76687333:76687385:+,0.722,0.704,0.766,same,same,CTD-2547H18.1
MXE,11:76637601:76637711:+@11:76670023:76670075:+@11:76670121:76670244:+@11:76687333:76687385:+,0.982,0.982,0.962,same,same,ACER3
MXE,11:76637601:76637711:+@11:76670023:76670075:+@11:76670121:76670244:+@11:76687333:76687385:+,0.982,0.982,0.962,same,same,CTD-2547H18.1
MXE,11:76777979:76778141:+@11:76782656:76782728:+@11:76784037:76784183:+@11:76795898:76796097:+,0.732,0.616666666666667,0.63,lower,lower,CAPN5
MXE,11:7688959:7689044:-@11:7687682:7687781:-@11:7687058:7687170:-@11:7686331:7686777:-,0.988,0.972,0.96,same,same,CYB5R2
MXE,11:77122819:77122978:-@11:77119199:77119277:-@11:77108072:77108138:-@11:77103376:77103586:-,0.224,0.238,0.352,higher,same,PAK1
MXE,11:77122819:77122978:-@11:77119199:77119277:-@11:77108072:77108203:-@11:77103376:77103586:-,0.9,0.914,0.912,same,same,PAK1
MXE,11:77340808:77340944:-@11:77336008:77336115:-@11:77333545:77333718:-@11:77330651:77330740:-,0.25,0.264,0.252,same,same,CLNS1A
MXE,11:77348635:77348850:-@11:77340808:77340944:-@11:77336762:77336863:-@11:77336008:77336115:-,0.458,0.452,0.462,same,same,CLNS1A
MXE,11:77580768:77580863:+@11:77587996:77588095:+@11:77595826:77595962:+@11:77611617:77611831:+,0.488,0.482,0.542,same,same,AAMDC
MXE,11:77580768:77580863:+@11:77587996:77588095:+@11:77595826:77595962:+@11:77611617:77611831:+,0.488,0.482,0.542,same,same,INTS4
MXE,11:77580768:77580863:+@11:77587996:77588095:+@11:77595826:77595962:+@11:77611617:77611831:+,0.488,0.482,0.542,same,same,RP11-91P24.6
MXE,11:77580768:77580863:+@11:77587996:77588095:+@11:77595826:77595962:+@11:77611617:77611831:+,0.488,0.482,0.542,same,same,RP11-91P24.7
MXE,11:77587996:77588095:+@11:77589748:77589802:+@11:77595826:77595962:+@11:77611617:77611831:+,0.318,0.254,0.41,same,same,AAMDC
MXE,11:77587996:77588095:+@11:77589748:77589802:+@11:77595826:77595962:+@11:77611617:77611831:+,0.318,0.254,0.41,same,same,INTS4
MXE,11:77815026:77815098:-@11:77814433:77814507:-@11:77813920:77813994:-@11:77811992:77812241:-,0.038,0.048,0.044,same,same,ALG8
MXE,11:77850540:77850668:-@11:77849756:77849813:-@11:77846276:77846393:-@11:77838404:77838482:-,0.98,0.97,0.974,same,same,ALG8
MXE,11:77850540:77850668:-@11:77849756:77849813:-@11:77846276:77846393:-@11:77838404:77838482:-,0.98,0.97,0.974,same,same,RNU6-126P
MXE,11:77899619:77899670:-@11:77897727:77897862:-@11:77888785:77889031:-@11:77882295:77885629:-,0.964,0.902,0.882,same,same,KCTD21
MXE,11:77899619:77899670:-@11:77897727:77897862:-@11:77888785:77889031:-@11:77882295:77885629:-,0.964,0.902,0.882,same,same,KCTD21-AS1
MXE,11:78128692:78128868:-@11:78075062:78075149:-@11:78029189:78029265:-@11:77991647:77991947:-,0.716,0.708,0.48,lower,same,GAB2
MXE,11:78128692:78128868:-@11:78075062:78075149:-@11:78029189:78029265:-@11:77991647:77991947:-,0.716,0.708,0.48,lower,same,RP11-452H21.1
MXE,11:78128692:78128868:-@11:78075062:78075149:-@11:78029189:78029265:-@11:77991647:77991947:-,0.716,0.708,0.48,lower,same,RP11-452H21.2
MXE,11:82782733:82782965:-@11:82771119:82771220:-@11:82745214:82745314:-@11:82708266:82708366:-,0.254,0.222,0.372,higher,same,RAB30
MXE,11:82782733:82782965:-@11:82771119:82771220:-@11:82745214:82745314:-@11:82708266:82708366:-,0.254,0.222,0.372,higher,same,RP11-113K21.1
MXE,11:82782733:82782965:-@11:82771119:82771220:-@11:82745214:82745314:-@11:82708266:82708366:-,0.254,0.222,0.372,higher,same,RP11-659G9.3
MXE,11:82782733:82782965:-@11:82771119:82771220:-@11:82745214:82745314:-@11:82708266:82708366:-,0.254,0.222,0.372,higher,same,SNORA70E
MXE,11:842808:842915:+@11:847201:847300:+@11:850288:850367:+@11:862550:862741:+,0.324,0.394,0.264,same,same,RP11-1391J7.1
MXE,11:842808:842915:+@11:847201:847300:+@11:850288:850367:+@11:862550:862741:+,0.324,0.394,0.264,same,same,TSPAN4
MXE,11:844081:844186:+@11:847201:847300:+@11:850288:850367:+@11:862550:862741:+,0.246,0.328,0.232,same,same,RP11-1391J7.1
MXE,11:844081:844186:+@11:847201:847300:+@11:850288:850367:+@11:862550:862741:+,0.246,0.328,0.232,same,same,TSPAN4
MXE,11:847201:847300:+@11:850288:850367:+@11:862550:862741:+@11:864437:864511:+,0.408,0.532,0.384,same,higher,RP11-1391J7.1
MXE,11:847201:847300:+@11:850288:850367:+@11:862550:862741:+@11:864437:864511:+,0.408,0.532,0.384,same,higher,TSPAN4
MXE,11:847201:847300:+@11:850288:850367:+@11:862550:864352:+@11:864437:864511:+,0.882,0.914,0.864,same,same,RP11-1391J7.1
MXE,11:847201:847300:+@11:850288:850367:+@11:862550:864352:+@11:864437:864511:+,0.882,0.914,0.864,same,same,TSPAN4
MXE,11:85339637:85339732:+@11:85340176:85340247:+@11:85342189:85342360:+@11:85342731:85342852:+,0.33,0.38,0.638,higher,same,TMEM126B
MXE,11:85339637:85339732:+@11:85340176:85340306:+@11:85342189:85342360:+@11:85342731:85342852:+,0.368,0.452,0.636,higher,same,TMEM126B
MXE,11:85429833:85429886:-@11:85425456:85425550:-@11:85422156:85422275:-@11:85420374:85420543:-,0.438,0.292,0.325,lower,lower,SYTL2
MXE,11:85429833:85429886:-@11:85428526:85428769:-@11:85427324:85427471:-@11:85425456:85425550:-,0.6,0.42,0.68,same,lower,SYTL2
MXE,11:86778736:86778863:+@11:86782565:86782657:+@11:86802404:86802437:+@11:86868383:86868448:+,0.688,0.66,0.584,lower,same,RP11-648O15.1
MXE,11:86778736:86778863:+@11:86782565:86782657:+@11:86802404:86802437:+@11:86868383:86868448:+,0.688,0.66,0.584,lower,same,TMEM135
MXE,11:86782565:86782657:+@11:86802404:86802437:+@11:86868383:86868448:+@11:86947680:86947726:+,0.436,0.512,0.35,same,same,RP11-648O15.1
MXE,11:86782565:86782657:+@11:86802404:86802437:+@11:86868383:86868448:+@11:86947680:86947726:+,0.436,0.512,0.35,same,same,TMEM135
MXE,11:8832064:8832563:-@11:8772168:8772272:-@11:8751497:8752756:-@11:8747620:8747756:-,0.162,0.14,0.12,same,same,RP11-318C2.1
MXE,11:8832064:8832563:-@11:8772168:8772272:-@11:8751497:8752756:-@11:8747620:8747756:-,0.162,0.14,0.12,same,same,ST5
MXE,11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-@11:8747620:8747756:-,0.496,0.428,0.376,lower,same,RP11-318C2.1
MXE,11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-@11:8747620:8747756:-,0.496,0.428,0.376,lower,same,ST5
MXE,11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8747620:8747756:-,0.336,0.32,0.226,lower,same,RP11-318C2.1
MXE,11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8747620:8747756:-,0.336,0.32,0.226,lower,same,ST5
MXE,11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-,0.32,0.334,0.162,lower,same,RP11-318C2.1
MXE,11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-,0.32,0.334,0.162,lower,same,ST5
MXE,11:8857151:8857258:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.15,0.058,0.106,same,same,RP11-318C2.1
MXE,11:8857151:8857258:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.15,0.058,0.106,same,same,ST5
MXE,11:8857171:8857255:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.146,0.048,0.094,same,same,RP11-318C2.1
MXE,11:8857171:8857255:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.146,0.048,0.094,same,same,ST5
MXE,11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8747620:8747756:-,0.328,0.402,0.268,same,same,RP11-318C2.1
MXE,11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8747620:8747756:-,0.328,0.402,0.268,same,same,ST5
MXE,11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-,0.314,0.356,0.18,lower,same,RP11-318C2.1
MXE,11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-@11:8751497:8752756:-,0.314,0.356,0.18,lower,same,ST5
MXE,11:8860857:8860897:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.148,0.064,0.096,same,same,RP11-318C2.1
MXE,11:8860857:8860897:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.148,0.064,0.096,same,same,ST5
MXE,11:8892501:8892635:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.136,0.052,0.06,same,same,RNA5SP330
MXE,11:8892501:8892635:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.136,0.052,0.06,same,same,RP11-318C2.1
MXE,11:8892501:8892635:-@11:8853103:8853235:-@11:8832794:8832882:-@11:8772168:8772272:-,0.136,0.052,0.06,same,same,ST5
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-,0.194,0.09,0.19,same,lower,RNA5SP330
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-,0.194,0.09,0.19,same,lower,RP11-318C2.1
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8832794:8832882:-@11:8772168:8772272:-,0.194,0.09,0.19,same,lower,ST5
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-@11:8772168:8772272:-,0.638,0.774,0.836,higher,higher,RNA5SP330
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-@11:8772168:8772272:-,0.638,0.774,0.836,higher,higher,RP11-318C2.1
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-@11:8772168:8772272:-,0.638,0.774,0.836,higher,higher,ST5
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-@11:8832794:8832882:-,0.632,0.752,0.808,higher,higher,RNA5SP330
MXE,11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-@11:8832794:8832882:-,0.632,0.752,0.808,higher,higher,ST5
MXE,11:8892881:8892914:-@11:8892501:8892635:-@11:8860857:8860897:-@11:8832794:8832882:-,0.78,0.738,0.786,same,same,RNA5SP330
MXE,11:8892881:8892914:-@11:8892501:8892635:-@11:8860857:8860897:-@11:8832794:8832882:-,0.78,0.738,0.786,same,same,ST5
MXE,11:8892881:8892914:-@11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-,0.83,0.816,0.83,same,same,RNA5SP330
MXE,11:8892881:8892914:-@11:8892501:8892635:-@11:8860857:8860897:-@11:8853103:8853235:-,0.83,0.816,0.83,same,same,ST5
MXE,11:899340:899401:-@11:893427:893519:-@11:884068:884169:-@11:883148:883303:-,0.392,0.296,0.28,lower,same,CHID1
MXE,11:93474488:93474660:-@11:93472403:93472497:-@11:93471275:93471665:-@11:93470230:93470405:-,0.332,0.318,0.3,same,same,TAF1D
MXE,11:93487102:93487203:+@11:93488376:93488552:+@11:93490482:93490631:+@11:93492908:93493024:+,0.446,0.398,0.326,lower,same,C11orf54
MXE,11:93487102:93487203:+@11:93488376:93488552:+@11:93490482:93490631:+@11:93492908:93493024:+,0.446,0.398,0.326,lower,same,TAF1D
MXE,11:9406169:9406394:+@11:9413745:9413867:+@11:9424837:9424918:+@11:9430033:9430186:+,0.008,0.008,0.008,same,same,IPO7
MXE,11:95523625:95523907:+@11:95527385:95527523:+@11:95528680:95528723:+@11:95532396:95532552:+,0.012,0.018,0.018,same,same,CEP57
MXE,11:95621320:95621425:-@11:95620776:95620848:-@11:95615538:95615660:-@11:95598765:95598840:-,0.598,0.792,0.896,higher,higher,MTMR2
MXE,11:95621320:95621425:-@11:95620776:95620848:-@11:95615538:95615660:-@11:95599567:95599650:-,0.606,0.784,0.902,higher,higher,MTMR2
MXE,11:95621320:95621425:-@11:95620776:95620923:-@11:95615538:95615660:-@11:95598765:95598840:-,0.282,0.462,0.742,higher,higher,MTMR2
MXE,11:95621320:95621425:-@11:95620776:95620923:-@11:95615538:95615660:-@11:95599567:95599650:-,0.086,0.264,0.632,higher,higher,MTMR2
MXE,12:100645954:100646083:-@12:100642678:100642756:-@12:100636264:100636347:-@12:100635421:100635623:-,0.586,0.736,0.455,lower,higher,ACTR6
MXE,12:100645954:100646083:-@12:100642678:100642756:-@12:100636264:100636347:-@12:100635421:100635623:-,0.586,0.736,0.455,lower,higher,DEPDC4
MXE,12:102110506:102110590:+@12:102111015:102111172:+@12:102113268:102113294:+@12:102113901:102114032:+,0.012,0.01,0.012,same,same,CHPT1
MXE,12:102110506:102110590:+@12:102111015:102111172:+@12:102113268:102113294:+@12:102113901:102114032:+,0.012,0.01,0.012,same,same,Y_RNA
MXE,12:102419752:102419816:-@12:102413055:102413149:-@12:102411498:102411583:-@12:102406720:102406970:-,0.122,0.09,0.196,same,same,CCDC53
MXE,12:102455026:102455124:-@12:102443967:102444069:-@12:102442068:102442175:-@12:102439832:102439897:-,0.932,0.91,0.848,same,same,CCDC53
MXE,12:102455026:102455124:-@12:102444296:102444417:-@12:102442068:102442175:-@12:102439832:102439897:-,0.694,0.512,0.538,lower,lower,CCDC53
MXE,12:102455026:102455124:-@12:102444296:102444417:-@12:102443967:102444069:-@12:102439832:102439897:-,0.18,0.122,0.2,same,same,CCDC53
MXE,12:102517664:102517819:+@12:102547647:102547767:+@12:102558216:102558386:+@12:102559507:102559661:+,0.412,0.318,0.372,same,same,PARPBP
MXE,12:10282579:10282681:-@12:10277896:10278047:-@12:10275844:10275962:-@12:10271057:10271189:-,0.7,0.91,0.9,higher,higher,CLEC7A
MXE,12:10319311:10319556:-@12:10313385:10313524:-@12:10312946:10313061:-@12:10310902:10312620:-,0.54,0.494,0.512,same,same,OLR1
MXE,12:104359294:104359486:-@12:104350409:104350526:-@12:104347192:104347312:-@12:104343980:104345408:-,0.56,0.75,0.708,higher,higher,C12orf73
MXE,12:104359294:104359486:-@12:104350409:104350526:-@12:104347192:104347312:-@12:104343980:104345408:-,0.56,0.75,0.708,higher,higher,HSP90B1
