eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
RI,16:1821411-1821306:-@16:1821192-1821071:-,0.942,0.954,0.926,same,same,NME3
RI,16:1828613-1827947:-@16:1827873-1827748:-,0.104,0.172,0.402,higher,same,EME2
RI,16:1828613-1827947:-@16:1827873-1827748:-,0.104,0.172,0.402,higher,same,SPSB3
RI,16:1828613-1828135:-@16:1828049-1827947:-,0.13,0.172,0.382,higher,same,EME2
RI,16:1828613-1828135:-@16:1828049-1827947:-,0.13,0.172,0.382,higher,same,SPSB3
RI,16:1828613-1828436:-@16:1828322-1828135:-,0.084,0.076,0.09,same,same,EME2
RI,16:1828613-1828436:-@16:1828322-1828135:-,0.084,0.076,0.09,same,same,SPSB3
RI,16:1836538-1836656:+@16:1836739-1836956:+,0.188,0.27,0.418,higher,same,NUBP2
RI,16:1836538-1836656:+@16:1836739-1836956:+,0.188,0.27,0.418,higher,same,SPSB3
RI,16:1836538-1836656:+@16:1836758-1836956:+,0.08,0.114,0.194,higher,same,NUBP2
RI,16:1836538-1836656:+@16:1836758-1836956:+,0.08,0.114,0.194,higher,same,SPSB3
RI,16:1836538-1836656:+@16:1837678-1837832:+,0.128,0.128,0.078,same,same,NUBP2
RI,16:1836538-1836656:+@16:1837678-1837832:+,0.128,0.128,0.078,same,same,SPSB3
RI,16:1836538-1836956:+@16:1837678-1837832:+,0.032,0.054,0.072,same,same,NUBP2
RI,16:1836538-1836956:+@16:1837678-1837832:+,0.032,0.054,0.072,same,same,SPSB3
RI,16:1837942-1838052:+@16:1838139-1838208:+,0.144,0.14,0.164,same,same,NUBP2
RI,16:1837942-1838052:+@16:1838139-1838208:+,0.144,0.14,0.164,same,same,SPSB3
RI,16:1837942-1838052:+@16:1838162-1838208:+,0.43,0.366,0.444,same,same,NUBP2
RI,16:1837942-1838052:+@16:1838162-1838208:+,0.43,0.366,0.444,same,same,SPSB3
RI,16:18468926-18468810:-@16:18468741-18468689:-,0.968,0.936,0.908,same,same,NPIPA7
RI,16:18468926-18468810:-@16:18468741-18468689:-,0.968,0.936,0.908,same,same,PKD1P5
RI,16:18468926-18468810:-@16:18468741-18468689:-,0.968,0.936,0.908,same,same,RP11-1212A22.1
RI,16:18796145-18796060:-@16:18794424-18794290:-,0,0,0,same,same,RPS15A
RI,16:19775170-19775222:+@16:19775357-19775434:+,0.036,0.184,0.2475,higher,higher,CTD-2380F24.1
RI,16:19775170-19775222:+@16:19775357-19775434:+,0.036,0.184,0.2475,higher,higher,IQCK
RI,16:19867809-19867883:+@16:19868777-19868907:+,0.966,0.962,0.968,same,same,GPRC5B
RI,16:19867809-19867883:+@16:19868777-19868907:+,0.966,0.962,0.968,same,same,IQCK
RI,16:1991406-1991258:-@16:1990893-1990779:-,0.014,0.02,0.02,same,same,MSRB1
RI,16:2011498-2011637:+@16:2011798-2011976:+,0.09,0.086,0.178,same,same,NDUFB10
RI,16:2012657-2012498:-@16:2012271-2012062:-,0.01,0.01,0.01,same,same,RPS2
RI,16:2012657-2012498:-@16:2012271-2012062:-,0.01,0.01,0.01,same,same,SNORA10
RI,16:2012910-2012737:-@16:2012657-2012498:-,0.044,0.05,0.068,same,same,RPS2
RI,16:2013257-2012737:-@16:2012657-2012498:-,0.062,0.07,0.094,same,same,RPS2
RI,16:2013257-2012737:-@16:2012657-2012498:-,0.062,0.07,0.094,same,same,SNORA64
RI,16:2013257-2012911:-@16:2012698-2012498:-,1,1,1,same,same,RPS2
RI,16:2013257-2012911:-@16:2012698-2012498:-,1,1,1,same,same,SNORA64
RI,16:2013257-2013150:-@16:2012657-2012498:-,0.368,0.37,0.372,same,same,RPS2
RI,16:2013257-2013150:-@16:2012657-2012498:-,0.368,0.37,0.372,same,same,SNORA64
RI,16:2013257-2013150:-@16:2012910-2012498:-,0.026,0.03,0.03,same,same,RPS2
RI,16:2013257-2013150:-@16:2012910-2012498:-,0.026,0.03,0.03,same,same,SNORA64
RI,16:2013257-2013150:-@16:2012910-2012737:-,0.02,0.02,0.024,same,same,RPS2
RI,16:2013257-2013150:-@16:2012910-2012737:-,0.02,0.02,0.024,same,same,SNORA64
RI,16:2024057-2024108:+@16:2024182-2024293:+,0.184,0.352,0.562,higher,higher,TBL3
RI,16:2024057-2024108:+@16:2024198-2024293:+,0.038,0.048,0.15,higher,same,TBL3
RI,16:2050482-2050392:-@16:2050257-2049497:-,0.034,0.052,0.066,same,same,ZNF598
RI,16:2050482-2050410:-@16:2050257-2049497:-,0.094,0.118,0.144,same,same,ZNF598
RI,16:2052733-2052522:-@16:2052424-2052207:-,0.092,0.05,0.172,same,same,ZNF598
RI,16:21172299-21172329:+@16:21172406-21172599:+,0.904,0.736,0.854,same,lower,TMEM159
RI,16:2142189-2142048:-@16:2141907-2141782:-,0.05,0.118,0.2125,higher,same,PKD1
RI,16:2142189-2142048:-@16:2141907-2141782:-,0.05,0.118,0.2125,higher,same,RP11-304L19.1
RI,16:21467193-21466997:-@16:21466828-21466664:-,0.012,0.024,0.024,same,same,CTD-2547E10.2
RI,16:2147985-2147869:-@16:2147778-2147729:-,0.064,0.284,0.34,higher,higher,PKD1
RI,16:2147985-2147869:-@16:2147781-2147729:-,0.048,0.186,0.356666666666667,higher,higher,PKD1
RI,16:2153896-2153517:-@16:2153391-2153267:-,0.952,0.942,0.775,lower,same,PKD1
RI,16:2156025-2155866:-@16:2155475-2155323:-,0.17,0.412,0.542,higher,higher,PKD1
RI,16:2156025-2155866:-@16:2155708-2155323:-,0.396,0.518,0.386,same,higher,PKD1
RI,16:21850631-21850571:-@16:21850461-21850426:-,0.036,0.098,0.26,higher,same,NPIPB4
RI,16:21899434-21899238:-@16:21899069-21898905:-,0.01,0.026,0.024,same,same,RP11-645C24.2
RI,16:22494352-22494548:+@16:22494717-22494881:+,0.012,0.022,0.022,same,same,NPIPB5
RI,16:22494352-22494548:+@16:22494717-22494881:+,0.012,0.022,0.022,same,same,SMG1P1
RI,16:2256359-2256410:+@16:2256480-2256660:+,0.078,0.092,0.252,higher,same,MLST8
RI,16:2256359-2256410:+@16:2256485-2256660:+,0.098,0.102,0.264,higher,same,MLST8
RI,16:2256359-2256410:+@16:2256498-2256660:+,0.068,0.07,0.128,same,same,MLST8
RI,16:2256359-2256410:+@16:2256556-2256660:+,0.8,0.784,0.792,same,same,MLST8
RI,16:2258211-2258335:+@16:2258451-2258614:+,0.028,0.032,0.03,same,same,MLST8
RI,16:2258451-2258614:+@16:2258760-2259413:+,0.022,0.056,0.124,higher,same,BRICD5
RI,16:2258451-2258614:+@16:2258760-2259413:+,0.022,0.056,0.124,higher,same,MLST8
RI,16:2279571-2279676:+@16:2282172-2282365:+,0.024,0.042,0.15,higher,same,E4F1
RI,16:23505699-23505620:-@16:23504779-23504681:-,0.13,0.234,0.232,higher,higher,GGA2
RI,16:23505699-23505624:-@16:23504779-23504681:-,0.054,0.102,0.102,same,same,GGA2
RI,16:23505699-23505624:-@16:23504908-23504681:-,0.276,0.338,0.362,same,same,GGA2
RI,16:240134-239967:-@16:239338-238968:-,0.116,0.194,0.256,higher,same,LUC7L
RI,16:24816335-24816472:+@16:24816926-24817054:+,0.014,0.012,0.01,same,same,CTD-2515A14.1
RI,16:24816335-24816472:+@16:24816926-24817054:+,0.014,0.012,0.01,same,same,TNRC6A
RI,16:24816335-24816472:+@16:24816995-24817054:+,0.202,0.136,0.148,same,same,CTD-2515A14.1
RI,16:24816335-24816472:+@16:24816995-24817054:+,0.202,0.136,0.148,same,same,TNRC6A
RI,16:2510146-2510382:+@16:2510624-2510694:+,0.546,0.78,0.87,higher,higher,C16orf59
RI,16:2510284-2510382:+@16:2510624-2510694:+,0.434,0.696,0.834,higher,higher,C16orf59
RI,16:2570770-2570906:+@16:2570985-2571124:+,0.074,0.124,0.126,same,same,AMDHD2
RI,16:2570770-2570906:+@16:2570985-2571124:+,0.074,0.124,0.126,same,same,ATP6C
RI,16:2578453-2578560:+@16:2578651-2578719:+,0.326,0.418,0.72,higher,same,AMDHD2
RI,16:2578453-2578560:+@16:2578651-2578719:+,0.326,0.418,0.72,higher,same,CEMP1
RI,16:27221414-27221688:+@16:27221903-27221942:+,0.702,0.872,0.7675,same,higher,KDM8
RI,16:27238157-27238041:-@16:27237167-27237047:-,0.01,0.01,0.022,same,same,NSMCE1
RI,16:27253210-27253120:-@16:27252805-27252674:-,0.702,0.696,0.736,same,same,NSMCE1
RI,16:27476157-27475641:-@16:27474913-27474862:-,0.024,0.008,0.014,same,same,GTF3C1
RI,16:27476157-27475716:-@16:27474913-27474862:-,0.062,0.036,0.072,same,same,GTF3C1
RI,16:278401-278332:-@16:277335-277241:-,0.328,0.27,0.086,lower,same,LUC7L
RI,16:2807473-2807580:+@16:2807782-2807946:+,0.016,0.01,0.012,same,same,SRRM2
RI,16:2820859-2821050:+@16:2821370-2821411:+,0.818,0.82,0.864,same,same,SRRM2
RI,16:2822103-2821995:-@16:2821605-2821415:-,0.756,0.794,0.714,same,same,SRRM2
RI,16:2822103-2821995:-@16:2821605-2821415:-,0.756,0.794,0.714,same,same,TCEB2
RI,16:28488956-28488785:-@16:28488680-28488600:-,0.966,0.908,0.932,same,same,CLN3
RI,16:28493703-28493648:-@16:28493519-28493426:-,0.032,0.066,0.13,same,same,CLN3
RI,16:28493866-28493798:-@16:28493703-28493648:-,0.01,0.01,0.02,same,same,CLN3
RI,16:28493993-28493929:-@16:28493703-28493648:-,0.656,0.646,0.45,lower,same,CLN3
RI,16:28493993-28493947:-@16:28493866-28493648:-,0.046,0.044,0.09,same,same,CLN3
RI,16:28503156-28503035:-@16:28502881-28502803:-,0.032,0.036,0.056,same,same,CLN3
RI,16:28503363-28503341:-@16:28503156-28503035:-,0.422,0.408,0.368,same,same,CLN3
RI,16:28503536-28503341:-@16:28503156-28503035:-,0.664,0.652,0.53,lower,same,CLN3
RI,16:28506420-28507410:+@16:28507438-28509317:+,0.488,0.484,0.49,same,same,APOBR
RI,16:28506420-28507410:+@16:28507438-28509317:+,0.488,0.484,0.49,same,same,CLN3
RI,16:28606996-28606871:-@16:28606785-28606688:-,0.584,0.476,0.596,same,lower,SULT1A2
RI,16:28745841-28746000:+@16:28746099-28746164:+,0.01,0.01,0.01,same,same,EIF3C
RI,16:28745841-28746000:+@16:28746099-28746164:+,0.01,0.01,0.01,same,same,RP11-57A19.4
RI,16:2880416-2880494:+@16:2880695-2880797:+,0.084,0.266,0.558,higher,higher,ZG16B
RI,16:28846599-28846720:+@16:28846867-28847079:+,0.05,0.072,0.15,same,same,ATXN2L
RI,16:28846599-28846720:+@16:28846867-28847079:+,0.05,0.072,0.15,same,same,RP11-24N18.1
RI,16:28846599-28846720:+@16:28846870-28847079:+,0.042,0.058,0.1,same,same,ATXN2L
RI,16:28846599-28846720:+@16:28846870-28847079:+,0.042,0.058,0.1,same,same,RP11-24N18.1
RI,16:28846599-28846720:+@16:28846876-28847079:+,0.11,0.128,0.234,higher,same,ATXN2L
RI,16:28846599-28846720:+@16:28846876-28847079:+,0.11,0.128,0.234,higher,same,RP11-24N18.1
RI,16:28847254-28847443:+@16:28847770-28847806:+,0.782,0.63,0.5,lower,lower,ATXN2L
RI,16:28847254-28847443:+@16:28847770-28847806:+,0.782,0.63,0.5,lower,lower,RP11-24N18.1
RI,16:28847254-28847443:+@16:28848049-28848558:+,0.536,0.414,0.25,lower,lower,ATXN2L
RI,16:28847254-28847443:+@16:28848049-28848558:+,0.536,0.414,0.25,lower,lower,RP11-24N18.1
RI,16:28847254-28847443:+@16:28848069-28848558:+,0.586,0.48,0.302,lower,lower,ATXN2L
RI,16:28847254-28847443:+@16:28848069-28848558:+,0.586,0.48,0.302,lower,lower,RP11-24N18.1
RI,16:28847254-28847443:+@16:28848072-28848558:+,0.576,0.472,0.302,lower,lower,ATXN2L
RI,16:28847254-28847443:+@16:28848072-28848558:+,0.576,0.472,0.302,lower,lower,RP11-24N18.1
RI,16:28847254-28847806:+@16:28848049-28848558:+,0.662,0.634,0.428,lower,same,ATXN2L
RI,16:28847254-28847806:+@16:28848049-28848558:+,0.662,0.634,0.428,lower,same,RP11-24N18.1
RI,16:28992791-28992936:+@16:28993677-28993866:+,0.144,0.158,0.136,same,same,RP11-264B17.3
RI,16:28992791-28992936:+@16:28993677-28993866:+,0.144,0.158,0.136,same,same,SPNS1
RI,16:29809914-29810068:+@16:29810296-29810505:+,0.012,0.018,0.026,same,same,KIF22
RI,16:29810585-29810815:+@16:29810949-29811102:+,0.022,0.028,0.028,same,same,KIF22
RI,16:29872580-29872427:-@16:29871983-29871902:-,0.014,0.014,0.034,same,same,CDIPT
RI,16:29874190-29874136:-@16:29874041-29873907:-,0.064,0.074,0.124,same,same,CDIPT
RI,16:30006784-30006664:-@16:30006538-30006424:-,0.084,0.07,0.102,same,same,HIRIP3
RI,16:30006784-30006664:-@16:30006538-30006424:-,0.084,0.07,0.102,same,same,INO80E
RI,16:30007565-30007712:+@16:30007868-30007938:+,0.062,0.094,0.268,higher,same,HIRIP3
RI,16:30007565-30007712:+@16:30007868-30007938:+,0.062,0.094,0.268,higher,same,INO80E
RI,16:30012533-30012851:+@16:30015889-30015978:+,0.212,0.204,0.114,same,same,INO80E
RI,16:30094067-30094168:+@16:30094715-30094888:+,0.016,0.02,0.046,same,same,PPP4C
RI,16:30094067-30094284:+@16:30094715-30094888:+,0.028,0.04,0.092,same,same,PPP4C
RI,16:30094715-30094888:+@16:30094976-30095102:+,0.032,0.04,0.036,same,same,PPP4C
RI,16:30124385-30124343:-@16:30124114-30123979:-,0.096,0.226,0.412,higher,higher,GDPD3
RI,16:30128324-30128215:-@16:30128111-30127957:-,0.018,0.016,0.014,same,same,MAPK3
RI,16:30128324-30128272:-@16:30128107-30127957:-,0.55,0.518,0.464,same,same,MAPK3
RI,16:30196530-30196728:+@16:30197919-30198041:+,0.02,0.026,0.038,same,same,CORO1A
RI,16:30198137-30198266:+@16:30198360-30198544:+,0.052,0.056,0.09,same,same,CORO1A
RI,16:30214011-30214137:+@16:30214233-30214327:+,0.106,0.122,0.304,higher,same,SLX1A-SULT1A3
RI,16:30214011-30214137:+@16:30214233-30214327:+,0.106,0.122,0.304,higher,same,SULT1A3
RI,16:30214011-30214327:+@16:30214826-30215006:+,0.118,0.222,0.398,higher,higher,SLX1A-SULT1A3
RI,16:30214011-30214327:+@16:30214826-30215006:+,0.118,0.222,0.398,higher,higher,SULT1A3
RI,16:30662917-30662989:+@16:30663117-30663285:+,0.12,0.214,0.242,higher,same,PRR14
RI,16:30664042-30664163:+@16:30664235-30664424:+,0.082,0.094,0.122,same,same,PRR14
RI,16:3073531-3073475:-@16:3073362-3073234:-,0.092,0.14,0.168,same,same,HCFC1R1
RI,16:3073969-3073848:-@16:3073531-3073234:-,0.036,0.06,0.078,same,same,HCFC1R1
RI,16:3075709-3075824:+@16:3075925-3076289:+,0.106,0.162,0.456,higher,same,THOC6
RI,16:3075925-3075989:+@16:3076064-3076167:+,0.086,0.14,0.28,higher,same,THOC6
RI,16:3075925-3075989:+@16:3076064-3076289:+,0.112,0.18,0.326,higher,same,THOC6
RI,16:3075925-3076167:+@16:3076252-3076289:+,0.12,0.196,0.326,higher,same,THOC6
RI,16:3076064-3076167:+@16:3076252-3076289:+,0.076,0.136,0.252,higher,same,THOC6
RI,16:30762427-30762538:+@16:30762870-30762924:+,0.656,0.812,0.882,higher,higher,PHKG2
RI,16:30762427-30762538:+@16:30762870-30762924:+,0.656,0.812,0.882,higher,higher,RP11-2C24.4
RI,16:30762427-30762602:+@16:30762870-30762924:+,0.118,0.262,0.532,higher,higher,PHKG2
RI,16:30762427-30762602:+@16:30762870-30762924:+,0.118,0.262,0.532,higher,higher,RP11-2C24.4
RI,16:30770568-30770499:-@16:30770422-30770333:-,0.23,0.352,0.34,higher,higher,C16orf93
RI,16:30770568-30770499:-@16:30770422-30770333:-,0.23,0.352,0.34,higher,higher,PHKG2
RI,16:30771045-30770975:-@16:30770779-30770663:-,0.376,0.532,0.675,higher,higher,C16orf93
RI,16:30771045-30770975:-@16:30770779-30770663:-,0.376,0.532,0.675,higher,higher,PHKG2
RI,16:30771045-30770975:-@16:30770878-30770663:-,0.702,0.714,0.63,same,same,C16orf93
RI,16:30771045-30770975:-@16:30770878-30770663:-,0.702,0.714,0.63,same,same,PHKG2
RI,16:30771989-30771927:-@16:30771774-30771605:-,0.154,0.222,0.254,same,same,C16orf93
RI,16:30771989-30771927:-@16:30771774-30771605:-,0.154,0.222,0.254,same,same,PHKG2
RI,16:30780507-30780719:+@16:30780796-30780921:+,0.034,0.036,0.05,same,same,RNF40
RI,16:3080596-3080450:-@16:3079740-3079546:-,0.212,0.496,0.832,higher,higher,CCDC64B
RI,16:31045547-31045646:+@16:31045783-31045857:+,0.088,0.224,0.366,higher,higher,STX4
RI,16:31050862-31050972:+@16:31051044-31051139:+,0.084,0.074,0.444,higher,same,STX4
RI,16:31051044-31051139:+@16:31051233-31051489:+,0.06,0.058,0.068,same,same,STX4
RI,16:31120994-31121104:+@16:31121398-31121445:+,0.024,0.036,0.034,same,same,BCKDK
RI,16:31120994-31121104:+@16:31121425-31121445:+,0.046,0.084,0.072,same,same,BCKDK
RI,16:31121722-31121820:+@16:31122412-31122540:+,0.038,0.048,0.058,same,same,BCKDK
RI,16:31123190-31123348:+@16:31123442-31123888:+,0.316,0.398,0.578,higher,same,BCKDK
RI,16:31141777-31141927:+@16:31142067-31142221:+,0.056,0.088,0.094,same,same,KAT8
RI,16:31196260-31196500:+@16:31199646-31199678:+,0.062,0.044,0.056,same,same,FUS
RI,16:31473452-31473516:+@16:31474093-31474238:+,0.966,0.964,0.946,same,same,ARMC5
RI,16:31519705-31519590:-@16:31519454-31519395:-,0.98,0.974,0.898,same,same,C16orf58
RI,16:31993191-31993319:+@16:31993442-31993510:+,0.6225,0.876,0.854,higher,higher,RP11-1166P10.1
RI,16:343718-343488:-@16:339607-339440:-,0.014,0.016,0.018,same,same,AXIN1
RI,16:3652308-3652119:-@16:3651192-3650980:-,0.228,0.552,0.704,higher,higher,SLX4
RI,16:3707000-3707112:+@16:3707188-3707342:+,0.734,0.8,0.83,same,same,DNASE1
RI,16:3707000-3707112:+@16:3707188-3707342:+,0.734,0.8,0.83,same,same,TRAP1
RI,16:419220-419068:-@16:418635-418501:-,0.006,0.01,0.01,same,same,MRPL28
RI,16:420225-419931:-@16:419211-418501:-,0.028,0.028,0.03,same,same,MRPL28
RI,16:420225-419931:-@16:419220-418501:-,0.008,0.01,0.006,same,same,MRPL28
RI,16:4310596-4310456:-@16:4310246-4310091:-,0.026,0.052,0.05,same,same,TFAP4
RI,16:4312423-4312325:-@16:4311950-4311780:-,0.048,0.058,0.116,same,same,TFAP4
RI,16:448208-448385:+@16:448990-449123:+,0.14,0.118,0.078,same,same,NME4
RI,16:448208-448394:+@16:448990-449123:+,0.134,0.122,0.078,same,same,NME4
RI,16:4492269-4492421:+@16:4493018-4493165:+,0.01,0.012,0.01,same,same,DNAJA3
RI,16:4524793-4524555:-@16:4524167-4524094:-,0.728,0.808,0.812,same,same,HMOX2
RI,16:4524793-4524555:-@16:4524167-4524094:-,0.728,0.808,0.812,same,same,NMRAL1
RI,16:456346-456397:+@16:456685-456833:+,0.224,0.128,0.39,higher,same,DECR2
RI,16:456346-456397:+@16:456685-456833:+,0.224,0.128,0.39,higher,same,NME4
RI,16:456685-456833:+@16:456890-456952:+,0.444,0.64,0.515,same,higher,DECR2
RI,16:456685-456833:+@16:456890-456952:+,0.444,0.64,0.515,same,higher,NME4
RI,16:460972-461076:+@16:461361-461578:+,0.05,0.114,0.152,higher,same,DECR2
RI,16:50321823-50321998:+@16:50322038-50322261:+,0.894,0.89,0.894,same,same,ADCY7
RI,16:5077380-5077279:-@16:5077199-5077136:-,0.12,0.148,0.35,higher,same,NAGPA
RI,16:5077380-5077279:-@16:5077199-5077136:-,0.12,0.148,0.35,higher,same,RP11-165E7.1
RI,16:5140566-5140433:-@16:5140350-5140085:-,0.048,0.108,0.218,higher,same,FAM86A
RI,16:53243394-53243453:+@16:53243617-53243725:+,0.9,0.89,0.878,same,same,CHD9
RI,16:56531792-56531655:-@16:56530991-56530879:-,0.014,0.042,0.084,same,same,BBS2
RI,16:56536720-56536585:-@16:56536368-56536229:-,0.104,0.218,0.254,higher,higher,BBS2
RI,16:56536720-56536614:-@16:56536368-56536229:-,0.302,0.47,0.652,higher,higher,BBS2
RI,16:56660378-56660443:+@16:56660792-56661024:+,0.002,0.004,0.008,same,same,MT1E
RI,16:56704418-56704483:+@16:56704810-56705041:+,0.0875,0.038,0.125,same,same,MT1H
RI,16:57061984-57062067:+@16:57062214-57062297:+,0.1,0.392,0.6,higher,higher,NLRC5
RI,16:57061984-57062115:+@16:57062214-57062297:+,0.386,0.656,0.75,higher,higher,NLRC5
RI,16:57179997-57180233:+@16:57181463-57181876:+,0.008,0.012,0.028,same,same,CPNE2
RI,16:57770890-57770975:+@16:57771138-57771195:+,0.96,0.948,0.948,same,same,KATNB1
RI,16:57789702-57789829:+@16:57789904-57789978:+,0.044,0.056,0.054,same,same,KATNB1
RI,16:57789753-57789829:+@16:57789904-57789978:+,0.038,0.05,0.05,same,same,KATNB1
RI,16:58036383-58036403:+@16:58036520-58036549:+,0.486,0.56,0.508,same,same,USB1
RI,16:58149361-58149173:-@16:58148824-58148714:-,0.022,0.028,0.058,same,same,C16orf80
RI,16:58549695-58549784:+@16:58549857-58550001:+,0.754,0.894,0.882,higher,higher,SETD6
RI,16:58710250-58710193:-@16:58709926-58709844:-,0.632,0.8,0.762,higher,higher,SLC38A7
RI,16:58710250-58710193:-@16:58709958-58709844:-,0.106,0.126,0.332,higher,same,SLC38A7
RI,16:630183-630263:+@16:630858-630972:+,0.044,0.088,0.2,higher,same,PIGQ
RI,16:64720-64652:-@16:64511-64085:-,0.032,0.062,0.076,same,same,DDX11L10
RI,16:64720-64652:-@16:64511-64085:-,0.032,0.062,0.076,same,same,WASH4P
RI,16:65633-65481:-@16:64720-64085:-,0.096,0.134,0.182,same,same,DDX11L10
RI,16:65633-65481:-@16:64720-64085:-,0.096,0.134,0.182,same,same,WASH4P
RI,16:67166349-67166428:+@16:67166720-67166814:+,0.032,0.028,0.028,same,same,C16orf70
RI,16:67208065-67208243:+@16:67208524-67208847:+,0.322,0.344,0.322,same,same,NOL3
RI,16:67208065-67208357:+@16:67208524-67208847:+,0.14,0.196,0.162,same,same,NOL3
RI,16:67208065-67208367:+@16:67208524-67208847:+,0.094,0.136,0.104,same,same,NOL3
RI,16:67214569-67214478:-@16:67214230-67213944:-,0.902,0.846,0.856,same,same,KIAA0895L
RI,16:67226664-67226727:+@16:67226912-67227073:+,0.448,0.412,0.686,higher,same,E2F4
RI,16:67226664-67226773:+@16:67226912-67227073:+,0.094,0.08,0.196,higher,same,E2F4
RI,16:67262398-67262534:+@16:67262700-67262784:+,0.062,0.062,0.094,same,same,TMEM208
RI,16:67262398-67262560:+@16:67262700-67262784:+,0.04,0.03,0.044,same,same,TMEM208
RI,16:67262700-67262739:+@16:67262879-67263181:+,0.14,0.162,0.124,same,same,TMEM208
RI,16:67262700-67262784:+@16:67262879-67263181:+,0.068,0.078,0.068,same,same,TMEM208
RI,16:67311413-67314446:+@16:67314614-67314709:+,0.394,0.426,0.76,higher,same,PLEKHG4
RI,16:67427-67291:-@16:67051-66916:-,0.04,0.052,0.078,same,same,WASH4P
RI,16:67574361-67574404:+@16:67574455-67574607:+,0.164,0.11,0.278,higher,same,FAM65A
RI,16:67574361-67574404:+@16:67574482-67574607:+,0.068,0.064,0.116,same,same,FAM65A
RI,16:67579852-67579935:+@16:67580044-67580134:+,0.054,0.038,0.058,same,same,FAM65A
RI,16:67864451-67864293:-@16:67863991-67863668:-,0.3,0.618,0.672,higher,higher,CENPT
RI,16:67864451-67864293:-@16:67863991-67863668:-,0.3,0.618,0.672,higher,higher,TSNAXIP1
RI,16:67865261-67865119:-@16:67864451-67863668:-,0.146,0.308,0.356,higher,higher,CENPT
RI,16:67865261-67865119:-@16:67864451-67863668:-,0.146,0.308,0.356,higher,higher,TSNAXIP1
RI,16:67866448-67866131:-@16:67866011-67865915:-,0.062,0.152,0.258,higher,same,CENPT
RI,16:67866448-67866131:-@16:67866011-67865915:-,0.062,0.152,0.258,higher,same,TSNAXIP1
RI,16:67866448-67866131:-@16:67866039-67865915:-,0.184,0.392,0.432,higher,higher,CENPT
RI,16:67866448-67866131:-@16:67866039-67865915:-,0.184,0.392,0.432,higher,higher,TSNAXIP1
RI,16:67866448-67866358:-@16:67866011-67865915:-,0.458,0.584,0.592,higher,higher,CENPT
RI,16:67866448-67866358:-@16:67866011-67865915:-,0.458,0.584,0.592,higher,higher,TSNAXIP1
RI,16:67866448-67866358:-@16:67866218-67866131:-,0.148,0.32,0.496666666666667,higher,higher,CENPT
RI,16:67866448-67866358:-@16:67866253-67866131:-,0.586,0.604,0.62,same,same,CENPT
RI,16:67866448-67866358:-@16:67866257-67866131:-,0.56,0.624,0.67,higher,same,CENPT
RI,16:67915168-67915320:+@16:67915400-67915436:+,0.084,0.068,0.088,same,same,EDC4
RI,16:67915571-67915748:+@16:67915857-67916012:+,0.232,0.118,0.116,lower,lower,EDC4
RI,16:67916861-67916909:+@16:67917018-67917080:+,0.972,0.978,0.942,same,same,CTC-479C5.10
RI,16:67916861-67916909:+@16:67917018-67917080:+,0.972,0.978,0.942,same,same,EDC4
RI,16:67969381-67969199:-@16:67968851-67968700:-,0.066,0.212,0.36,higher,higher,CTC-479C5.12
RI,16:67969381-67969199:-@16:67968851-67968700:-,0.066,0.212,0.36,higher,higher,PSMB10
RI,16:67969381-67969323:-@16:67968851-67968700:-,0.024,0.09,0.21,higher,same,CTC-479C5.12
